Order_ID,Order_Date,Delivery_Date,Customer_ID,Region,City,Courier_Partner,Product_Category,Order_Value,Delivery_Days,Delivery_Status
ORD100246,2023-03-31,2023-04-06,CUST9116,South,Bangalore,Ecom Express,Electronics,49860.0,6,Delayed
ORD100247,2023-04-06,2023-04-08,CUST6489,West,Pune,Ecom Express,Electronics,15270.41,2,On-Time
ORD100248,2023-05-26,2023-05-30,CUST4159,South,Chennai,Ecom Express,Fashion,42627.46,4,On-Time
ORD100249,2023-02-27,2023-03-05,CUST5833,South,Chennai,Delhivery,Fashion,1197.17,6,Delayed
ORD100250,2023-10-18,2023-10-24,CUST2421,East,Kolkata,India Post,Beauty,41436.0,6,Delayed
ORD100251,2023-07-25,2023-08-01,CUST5272,East,Kolkata,Ecom Express,Beauty,16518.28,7,Delayed
ORD100252,2023-07-16,2023-07-20,CUST5285,North,Lucknow,Ecom Express,Home,29331.81,4,On-Time
ORD100253,2023-12-01,2023-12-10,CUST9233,South,Bangalore,India Post,Electronics,23537.05,9,Delayed
ORD100254,2023-12-27,2024-01-02,CUST3188,West,Mumbai,Delhivery,Home,18693.42,6,Delayed
ORD100255,2023-09-02,2023-09-05,CUST4578,North,Lucknow,DTDC,Sports,45683.45,3,On-Time
ORD100256,2023-05-07,2023-05-15,CUST2838,East,Kolkata,Blue Dart,Sports,35336.42,8,Delayed
ORD100257,2023-02-01,2023-02-03,CUST8239,West,Mumbai,Blue Dart,Fashion,8644.59,2,On-Time
ORD100258,2023-03-01,2023-03-09,CUST3161,East,Bhubaneswar,India Post,Sports,22551.39,8,Delayed
ORD100259,2023-09-20,2023-09-27,CUST1049,South,Bangalore,Blue Dart,Home,36302.36,7,Delayed
ORD100260,2023-04-22,2023-04-28,CUST2130,East,Kolkata,Blue Dart,Electronics,27287.59,6,Delayed
ORD100261,2023-08-30,2023-09-02,CUST7887,North,Lucknow,India Post,Fashion,38408.47,3,On-Time
ORD100262,2023-07-11,2023-07-12,CUST9835,West,Pune,Blue Dart,Beauty,19094.45,1,On-Time
ORD100263,2023-03-10,2023-03-16,CUST4648,East,Bhubaneswar,India Post,Sports,19956.4,6,Delayed
ORD100264,2023-01-02,2023-01-08,CUST4762,East,Bhubaneswar,Blue Dart,Sports,21494.34,6,Delayed
ORD100265,2023-05-07,2023-05-09,CUST1256,South,Bangalore,DTDC,Electronics,2094.76,2,On-Time
ORD100266,2023-05-04,2023-05-08,CUST1797,North,Delhi,Blue Dart,Beauty,30090.35,4,On-Time
ORD100267,2023-05-06,2023-05-07,CUST1924,East,Bhubaneswar,Blue Dart,Sports,11254.83,1,On-Time
ORD100268,2023-03-13,2023-03-16,CUST6253,East,Bhubaneswar,DTDC,Sports,16285.73,3,On-Time
ORD100269,2023-05-02,2023-05-08,CUST1998,South,Bangalore,Ecom Express,Sports,11441.62,6,Delayed
ORD100270,2023-10-13,2023-10-21,CUST6642,West,Mumbai,Delhivery,Beauty,28014.61,8,Delayed
ORD100271,2023-11-26,2023-12-02,CUST9813,East,Bhubaneswar,Delhivery,Beauty,7886.27,6,Delayed
ORD100272,2023-08-31,2023-09-04,CUST7761,North,Delhi,DTDC,Fashion,40385.92,4,On-Time
ORD100273,2023-08-02,2023-08-05,CUST8369,East,Kolkata,DTDC,Home,10565.17,3,On-Time
ORD100274,2023-07-09,2023-07-15,CUST2192,North,Delhi,India Post,Beauty,33846.76,6,Delayed
ORD100275,2023-04-07,2023-04-10,CUST4470,West,Mumbai,Blue Dart,Home,15507.81,3,On-Time
ORD100276,2023-04-08,2023-04-11,CUST4350,West,Mumbai,Delhivery,Beauty,45764.84,3,On-Time
ORD100277,2023-07-23,2023-07-25,CUST6053,West,Pune,Delhivery,Beauty,23579.4,2,On-Time
ORD100278,2023-05-14,2023-05-20,CUST4328,South,Chennai,Blue Dart,Beauty,38200.63,6,Delayed
ORD100279,2023-07-09,2023-07-15,CUST7841,South,Bangalore,Blue Dart,Fashion,37191.99,6,Delayed
ORD100280,2023-06-01,2023-06-08,CUST6530,North,Lucknow,DTDC,Sports,41751.45,7,Delayed
ORD100281,2023-05-12,2023-05-15,CUST6770,West,Pune,Ecom Express,Beauty,23311.04,3,On-Time
ORD100282,2023-03-28,2023-04-01,CUST9584,North,Lucknow,India Post,Sports,49521.02,4,On-Time
ORD100283,2023-01-18,2023-01-24,CUST4791,West,Mumbai,Ecom Express,Electronics,38334.77,6,Delayed
ORD100284,2023-02-04,2023-02-09,CUST8916,East,Kolkata,DTDC,Beauty,18973.43,5,On-Time
ORD100285,2023-12-04,2023-12-05,CUST5501,South,Bangalore,Blue Dart,Beauty,1086.62,1,On-Time
ORD100286,2023-10-02,2023-10-04,CUST2753,West,Mumbai,Blue Dart,Beauty,40405.3,2,On-Time
ORD100287,2023-02-19,2023-02-27,CUST7502,East,Kolkata,India Post,Sports,12994.7,8,Delayed
ORD100288,2023-02-10,2023-02-17,CUST2320,South,Chennai,Blue Dart,Fashion,49516.54,7,Delayed
ORD100289,2023-12-01,2023-12-08,CUST1154,West,Mumbai,India Post,Beauty,19169.89,7,Delayed
ORD100290,2023-12-26,2023-12-28,CUST2562,North,Lucknow,Ecom Express,Home,28509.9,2,On-Time
ORD100291,2023-09-28,2023-10-04,CUST2218,West,Mumbai,DTDC,Sports,24037.26,6,Delayed
ORD100292,2023-12-17,2023-12-24,CUST3362,West,Mumbai,India Post,Home,1275.08,7,Delayed
ORD100293,2023-12-31,2024-01-04,CUST7375,West,Mumbai,DTDC,Sports,12403.37,4,On-Time
ORD100294,2023-12-13,2023-12-16,CUST2284,West,Pune,DTDC,Fashion,39629.66,3,On-Time
ORD100295,2023-09-14,2023-09-20,CUST7499,East,Bhubaneswar,India Post,Beauty,11991.13,6,Delayed
ORD100296,2023-06-17,2023-06-24,CUST7150,North,Lucknow,Delhivery,Beauty,24784.87,7,Delayed
ORD100297,2023-08-10,2023-08-18,CUST2204,North,Lucknow,India Post,Sports,15121.28,8,Delayed
ORD100298,2023-02-12,2023-02-19,CUST2745,South,Chennai,Delhivery,Fashion,37112.94,7,Delayed
ORD100299,2023-02-16,2023-02-23,CUST8061,North,Lucknow,Blue Dart,Home,5560.45,7,Delayed
ORD100300,2023-08-18,2023-08-24,CUST6315,East,Bhubaneswar,India Post,Electronics,18018.76,6,Delayed
ORD100301,2023-07-17,2023-07-23,CUST4977,North,Lucknow,DTDC,Electronics,36379.77,6,Delayed
ORD100302,2023-10-20,2023-10-28,CUST2036,East,Bhubaneswar,India Post,Home,15406.0,8,Delayed
ORD100303,2023-03-27,2023-03-30,CUST9123,South,Chennai,DTDC,Electronics,18375.68,3,On-Time
ORD100304,2023-11-01,2023-11-08,CUST7224,East,Bhubaneswar,India Post,Home,834.98,7,Delayed
ORD100305,2023-06-18,2023-06-24,CUST4290,South,Chennai,Ecom Express,Sports,7238.16,6,Delayed
ORD100306,2023-09-03,2023-09-06,CUST4971,South,Chennai,Ecom Express,Home,36876.28,3,On-Time
ORD100307,2023-06-16,2023-06-19,CUST3947,South,Chennai,DTDC,Sports,10390.1,3,On-Time
ORD100308,2023-12-16,2023-12-22,CUST5773,West,Mumbai,Ecom Express,Beauty,47177.26,6,Delayed
ORD100309,2023-12-21,2023-12-27,CUST3525,North,Lucknow,Delhivery,Fashion,31850.13,6,Delayed
ORD100310,2023-08-05,2023-08-11,CUST9300,West,Mumbai,Blue Dart,Sports,24222.12,6,Delayed
ORD100311,2023-12-21,2023-12-24,CUST2392,South,Bangalore,Delhivery,Home,35230.9,3,On-Time
ORD100312,2023-02-25,2023-02-28,CUST7547,West,Pune,India Post,Sports,2692.69,3,On-Time
ORD100313,2023-06-19,2023-06-22,CUST9499,West,Pune,India Post,Electronics,13307.55,3,On-Time
ORD100314,2023-10-13,2023-10-17,CUST9199,East,Kolkata,Blue Dart,Beauty,23421.63,4,On-Time
ORD100315,2023-03-19,2023-03-22,CUST2901,South,Bangalore,Blue Dart,Home,21090.78,3,On-Time
ORD100316,2023-03-14,2023-03-21,CUST2599,South,Chennai,Blue Dart,Fashion,26295.18,7,Delayed
ORD100317,2023-08-13,2023-08-16,CUST1370,East,Bhubaneswar,DTDC,Home,2711.81,3,On-Time
ORD100318,2023-06-25,2023-06-27,CUST6422,East,Kolkata,Ecom Express,Fashion,26041.7,2,On-Time
ORD100319,2023-10-14,2023-10-20,CUST8080,South,Chennai,DTDC,Beauty,31673.14,6,Delayed
ORD100320,2023-07-22,2023-07-25,CUST4371,North,Delhi,Blue Dart,Beauty,19747.37,3,On-Time
ORD100321,2023-05-23,2023-05-30,CUST8496,East,Kolkata,Blue Dart,Sports,9754.51,7,Delayed
ORD100322,2023-02-28,2023-03-02,CUST2871,South,Chennai,Blue Dart,Home,30050.06,2,On-Time
ORD100323,2023-06-28,2023-07-02,CUST3194,South,Chennai,Delhivery,Home,45974.79,4,On-Time
ORD100324,2023-06-10,2023-06-16,CUST7852,North,Lucknow,India Post,Home,34825.11,6,Delayed
ORD100325,2023-11-02,2023-11-04,CUST3838,North,Lucknow,Blue Dart,Beauty,31957.33,2,On-Time
ORD100326,2023-10-12,2023-10-16,CUST6882,North,Lucknow,India Post,Home,42178.27,4,On-Time
ORD100327,2023-01-05,2023-01-08,CUST9056,South,Bangalore,Ecom Express,Sports,25519.18,3,On-Time
ORD100328,2023-08-01,2023-08-04,CUST4613,East,Bhubaneswar,Blue Dart,Electronics,28487.19,3,On-Time
ORD100329,2023-05-30,2023-06-02,CUST9115,North,Delhi,Blue Dart,Fashion,39146.64,3,On-Time
ORD100330,2023-10-09,2023-10-16,CUST1681,East,Kolkata,DTDC,Sports,41252.5,7,Delayed
ORD100331,2023-08-14,2023-08-16,CUST8368,East,Bhubaneswar,India Post,Fashion,15236.59,2,On-Time
ORD100332,2023-05-15,2023-05-21,CUST6744,South,Bangalore,Blue Dart,Electronics,38893.77,6,Delayed
ORD100333,2023-12-30,2024-01-01,CUST1972,East,Bhubaneswar,India Post,Fashion,39350.04,2,On-Time
ORD100334,2023-10-19,2023-10-22,CUST5740,South,Chennai,Blue Dart,Fashion,16520.85,3,On-Time
ORD100335,2023-10-21,2023-10-24,CUST3078,South,Bangalore,India Post,Beauty,45979.05,3,On-Time
ORD100336,2023-12-26,2023-12-28,CUST7434,West,Mumbai,India Post,Home,41509.85,2,On-Time
ORD100337,2023-09-08,2023-09-10,CUST2525,North,Lucknow,Delhivery,Beauty,22873.59,2,On-Time
ORD100338,2023-07-26,2023-08-01,CUST1040,East,Bhubaneswar,Delhivery,Home,23007.43,6,Delayed
ORD100339,2023-02-17,2023-02-19,CUST7516,East,Bhubaneswar,Delhivery,Home,42580.26,2,On-Time
ORD100340,2023-04-22,2023-04-28,CUST3139,West,Mumbai,Blue Dart,Home,41503.01,6,Delayed
ORD100341,2023-10-17,2023-10-19,CUST8529,West,Pune,Ecom Express,Electronics,2774.17,2,On-Time
ORD100342,2023-01-09,2023-01-16,CUST3161,North,Delhi,Blue Dart,Electronics,49595.99,7,Delayed
ORD100343,2023-11-29,2023-12-06,CUST3711,South,Chennai,India Post,Home,12894.27,7,Delayed
ORD100344,2023-01-27,2023-02-02,CUST2559,South,Chennai,Delhivery,Fashion,21746.93,6,Delayed
ORD100345,2023-01-01,2023-01-09,CUST1132,North,Delhi,India Post,Fashion,26212.49,8,Delayed
ORD100346,2023-12-23,2023-12-24,CUST4751,South,Bangalore,Ecom Express,Beauty,34854.53,1,On-Time
ORD100347,2023-07-16,2023-07-22,CUST3181,North,Delhi,India Post,Home,44108.96,6,Delayed
ORD100348,2023-11-25,2023-11-27,CUST8210,West,Mumbai,India Post,Sports,919.5,2,On-Time
ORD100349,2023-06-29,2023-07-01,CUST2420,East,Kolkata,Ecom Express,Sports,34485.03,2,On-Time
ORD100350,2023-02-21,2023-02-28,CUST3290,North,Delhi,Blue Dart,Beauty,17901.01,7,Delayed
ORD100351,2023-05-07,2023-05-11,CUST1439,South,Bangalore,DTDC,Sports,30200.39,4,On-Time
ORD100352,2023-12-04,2023-12-11,CUST1894,West,Mumbai,Blue Dart,Sports,9838.0,7,Delayed
ORD100353,2023-05-03,2023-05-06,CUST1197,South,Bangalore,DTDC,Sports,4015.09,3,On-Time
ORD100354,2023-07-04,2023-07-07,CUST3830,West,Mumbai,DTDC,Sports,21332.74,3,On-Time
ORD100355,2023-08-30,2023-09-05,CUST1990,West,Mumbai,India Post,Electronics,1182.77,6,Delayed
ORD100356,2023-07-23,2023-07-26,CUST3501,East,Bhubaneswar,Blue Dart,Beauty,4580.18,3,On-Time
ORD100357,2023-05-23,2023-05-29,CUST6353,North,Delhi,Blue Dart,Fashion,48728.51,6,Delayed
ORD100358,2023-07-20,2023-07-23,CUST1948,East,Kolkata,DTDC,Beauty,36632.94,3,On-Time
ORD100359,2023-05-06,2023-05-12,CUST3877,North,Lucknow,India Post,Sports,30637.2,6,Delayed
ORD100360,2023-03-03,2023-03-10,CUST9474,North,Delhi,Delhivery,Fashion,25072.44,7,Delayed
ORD100361,2023-05-13,2023-05-21,CUST1480,North,Delhi,Delhivery,Home,36780.32,8,Delayed
ORD100362,2023-06-21,2023-06-24,CUST2262,West,Pune,Blue Dart,Home,35760.0,3,On-Time
ORD100363,2023-09-12,2023-09-20,CUST2685,South,Chennai,India Post,Sports,8760.63,8,Delayed
ORD100364,2023-10-21,2023-10-25,CUST1201,East,Kolkata,DTDC,Sports,627.14,4,On-Time
ORD100365,2023-05-06,2023-05-09,CUST1579,North,Lucknow,DTDC,Fashion,9358.57,3,On-Time
ORD100366,2023-10-11,2023-10-14,CUST5444,West,Pune,DTDC,Fashion,21104.7,3,On-Time
ORD100367,2023-02-09,2023-02-12,CUST1752,East,Kolkata,Blue Dart,Electronics,9377.55,3,On-Time
ORD100368,2023-07-25,2023-07-27,CUST1130,North,Lucknow,Ecom Express,Home,16701.4,2,On-Time
ORD100369,2023-07-08,2023-07-10,CUST9083,North,Lucknow,Delhivery,Fashion,23464.37,2,On-Time
ORD100370,2023-04-11,2023-04-18,CUST1157,East,Kolkata,India Post,Beauty,1683.56,7,Delayed
ORD100371,2023-06-21,2023-06-24,CUST4902,North,Lucknow,Ecom Express,Home,5645.48,3,On-Time
ORD100372,2023-08-03,2023-08-11,CUST4792,South,Bangalore,Ecom Express,Fashion,35726.8,8,Delayed
ORD100373,2023-09-24,2023-10-01,CUST7461,South,Chennai,Blue Dart,Electronics,29248.15,7,Delayed
ORD100374,2023-02-08,2023-02-17,CUST6161,East,Kolkata,Blue Dart,Fashion,12220.2,9,Delayed
ORD100375,2023-07-21,2023-07-23,CUST3230,East,Bhubaneswar,DTDC,Home,12063.76,2,On-Time
ORD100376,2023-10-27,2023-11-04,CUST6870,North,Delhi,India Post,Beauty,16044.65,8,Delayed
ORD100377,2023-04-17,2023-04-20,CUST5984,South,Chennai,DTDC,Electronics,4975.83,3,On-Time
ORD100378,2023-12-27,2024-01-01,CUST6828,East,Kolkata,DTDC,Home,7842.03,5,On-Time
ORD100379,2023-07-22,2023-07-28,CUST8408,East,Bhubaneswar,DTDC,Fashion,2038.56,6,Delayed
ORD100380,2023-10-12,2023-10-18,CUST1195,East,Kolkata,India Post,Electronics,40292.89,6,Delayed
ORD100381,2023-02-01,2023-02-03,CUST2376,West,Mumbai,India Post,Beauty,18925.87,2,On-Time
ORD100382,2023-10-26,2023-10-27,CUST3110,East,Kolkata,India Post,Electronics,10288.64,1,On-Time
ORD100383,2023-02-17,2023-02-19,CUST8096,West,Pune,India Post,Beauty,3006.57,2,On-Time
ORD100384,2023-07-22,2023-07-24,CUST5505,South,Chennai,Delhivery,Fashion,18020.19,2,On-Time
ORD100385,2023-05-24,2023-05-27,CUST9173,South,Bangalore,India Post,Sports,31040.37,3,On-Time
ORD100386,2023-07-30,2023-08-07,CUST9614,West,Pune,India Post,Home,19459.26,8,Delayed
ORD100387,2023-05-08,2023-05-12,CUST6636,East,Kolkata,Ecom Express,Home,24244.38,4,On-Time
ORD100388,2023-10-17,2023-10-25,CUST5602,East,Bhubaneswar,DTDC,Electronics,16284.44,8,Delayed
ORD100389,2023-01-30,2023-02-01,CUST2640,West,Pune,Blue Dart,Sports,49980.48,2,On-Time
ORD100390,2023-05-07,2023-05-09,CUST7363,East,Bhubaneswar,Blue Dart,Electronics,38320.46,2,On-Time
ORD100391,2023-07-01,2023-07-04,CUST6878,West,Mumbai,India Post,Sports,16241.22,3,On-Time
ORD100392,2023-10-30,2023-10-31,CUST9064,North,Lucknow,Ecom Express,Sports,7534.06,1,On-Time
ORD100393,2023-10-05,2023-10-14,CUST9625,South,Chennai,India Post,Electronics,12014.86,9,Delayed
ORD100394,2023-09-02,2023-09-05,CUST6301,North,Delhi,Delhivery,Home,35988.41,3,On-Time
ORD100395,2023-01-31,2023-02-02,CUST7120,North,Delhi,Delhivery,Sports,43103.14,2,On-Time
ORD100396,2023-12-27,2024-01-02,CUST3580,West,Pune,Blue Dart,Home,15437.38,6,Delayed
ORD100397,2023-08-12,2023-08-15,CUST6846,West,Pune,Delhivery,Fashion,35505.55,3,On-Time
ORD100398,2023-04-25,2023-04-28,CUST7415,East,Kolkata,DTDC,Home,6803.74,3,On-Time
ORD100399,2023-10-18,2023-10-21,CUST9129,North,Lucknow,Ecom Express,Sports,11434.31,3,On-Time
ORD100400,2023-03-14,2023-03-16,CUST2453,South,Bangalore,DTDC,Home,8810.43,2,On-Time
ORD100401,2023-12-29,2023-12-31,CUST6742,East,Bhubaneswar,Blue Dart,Home,10879.37,2,On-Time
ORD100402,2023-05-12,2023-05-15,CUST7783,West,Mumbai,India Post,Beauty,36762.93,3,On-Time
ORD100403,2023-09-10,2023-09-13,CUST4695,West,Pune,Blue Dart,Electronics,41525.95,3,On-Time
ORD100404,2023-03-25,2023-03-31,CUST6600,South,Bangalore,DTDC,Home,13425.82,6,Delayed
ORD100405,2023-03-29,2023-04-01,CUST6536,West,Mumbai,Delhivery,Sports,47120.79,3,On-Time
ORD100406,2023-11-01,2023-11-07,CUST8113,West,Pune,Delhivery,Beauty,47150.89,6,Delayed
ORD100407,2023-03-22,2023-03-28,CUST9849,North,Lucknow,DTDC,Fashion,20759.35,6,Delayed
ORD100408,2023-05-16,2023-05-19,CUST9043,East,Bhubaneswar,DTDC,Electronics,19948.66,3,On-Time
ORD100409,2023-03-20,2023-03-23,CUST8869,North,Delhi,Blue Dart,Home,41282.92,3,On-Time
ORD100410,2023-04-13,2023-04-21,CUST2892,North,Delhi,India Post,Home,48864.36,8,Delayed
ORD100411,2023-06-07,2023-06-09,CUST4029,West,Pune,Blue Dart,Home,5011.28,2,On-Time
ORD100412,2023-07-09,2023-07-15,CUST4706,West,Pune,India Post,Electronics,13533.15,6,Delayed
ORD100413,2023-05-18,2023-05-26,CUST9871,East,Kolkata,Delhivery,Electronics,4742.51,8,Delayed
ORD100414,2023-07-31,2023-08-07,CUST9773,West,Mumbai,Blue Dart,Beauty,41011.06,7,Delayed
ORD100415,2023-12-18,2023-12-24,CUST1568,West,Pune,Blue Dart,Fashion,24074.98,6,Delayed
ORD100416,2023-09-15,2023-09-19,CUST4471,East,Kolkata,India Post,Beauty,9057.51,4,On-Time
ORD100417,2023-04-09,2023-04-12,CUST3422,North,Lucknow,India Post,Beauty,10495.0,3,On-Time
ORD100418,2023-11-01,2023-11-10,CUST5525,North,Delhi,India Post,Sports,20169.07,9,Delayed
ORD100419,2023-09-24,2023-09-26,CUST2843,South,Bangalore,Delhivery,Sports,29585.02,2,On-Time
ORD100420,2023-08-01,2023-08-05,CUST9775,North,Delhi,Ecom Express,Sports,39087.46,4,On-Time
ORD100421,2023-06-26,2023-06-30,CUST3821,West,Pune,DTDC,Beauty,28815.15,4,On-Time
ORD100422,2023-05-22,2023-05-29,CUST8785,South,Chennai,India Post,Home,34680.43,7,Delayed
ORD100423,2023-05-18,2023-05-22,CUST2609,West,Mumbai,DTDC,Home,15891.99,4,On-Time
ORD100424,2023-04-27,2023-05-04,CUST2462,North,Lucknow,Delhivery,Home,13836.29,7,Delayed
ORD100425,2023-04-07,2023-04-10,CUST9442,South,Chennai,Delhivery,Sports,43425.85,3,On-Time
ORD100426,2023-03-23,2023-03-29,CUST4158,North,Lucknow,India Post,Sports,44026.96,6,Delayed
ORD100427,2023-04-13,2023-04-16,CUST5488,West,Mumbai,India Post,Electronics,45942.54,3,On-Time
ORD100428,2023-07-08,2023-07-15,CUST9008,West,Pune,Delhivery,Electronics,34218.13,7,Delayed
ORD100429,2023-11-01,2023-11-02,CUST5237,South,Chennai,Blue Dart,Home,17540.33,1,On-Time
ORD100430,2023-12-19,2023-12-21,CUST4511,North,Delhi,DTDC,Fashion,42764.16,2,On-Time
ORD100431,2023-04-24,2023-04-25,CUST1145,East,Kolkata,DTDC,Beauty,25907.42,1,On-Time
ORD100432,2023-08-31,2023-09-02,CUST6004,West,Mumbai,Delhivery,Electronics,11576.62,2,On-Time
ORD100433,2023-12-31,2024-01-03,CUST4575,West,Pune,Blue Dart,Beauty,42653.52,3,On-Time
ORD100434,2023-08-27,2023-08-31,CUST7131,South,Chennai,Blue Dart,Electronics,25819.93,4,On-Time
ORD100435,2023-10-15,2023-10-22,CUST5529,East,Bhubaneswar,DTDC,Electronics,24346.05,7,Delayed
ORD100436,2023-11-24,2023-11-28,CUST4937,South,Chennai,DTDC,Home,9823.82,4,On-Time
ORD100437,2023-01-30,2023-01-31,CUST5843,West,Pune,Delhivery,Fashion,36203.52,1,On-Time
ORD100438,2023-05-13,2023-05-15,CUST4111,West,Pune,DTDC,Electronics,29359.67,2,On-Time
ORD100439,2023-06-25,2023-06-27,CUST9311,East,Kolkata,Delhivery,Beauty,45373.06,2,On-Time
ORD100440,2023-06-03,2023-06-10,CUST3999,West,Mumbai,DTDC,Beauty,6833.23,7,Delayed
ORD100441,2023-12-15,2023-12-22,CUST6428,West,Mumbai,DTDC,Fashion,37338.39,7,Delayed
ORD100442,2023-07-10,2023-07-11,CUST2166,South,Chennai,Blue Dart,Electronics,23791.56,1,On-Time
ORD100443,2023-08-30,2023-09-01,CUST3470,West,Mumbai,Ecom Express,Beauty,26727.01,2,On-Time
ORD100444,2023-03-12,2023-03-14,CUST3346,West,Pune,DTDC,Sports,44695.83,2,On-Time
ORD100445,2023-06-11,2023-06-14,CUST6134,West,Mumbai,Delhivery,Beauty,16965.16,3,On-Time
ORD100446,2023-11-21,2023-11-28,CUST2442,North,Lucknow,DTDC,Fashion,29025.81,7,Delayed
ORD100447,2023-03-08,2023-03-14,CUST4267,East,Bhubaneswar,DTDC,Beauty,19474.16,6,Delayed
ORD100448,2023-07-11,2023-07-13,CUST5076,West,Pune,Delhivery,Sports,9933.55,2,On-Time
ORD100449,2023-04-26,2023-04-28,CUST3736,East,Bhubaneswar,DTDC,Electronics,19485.75,2,On-Time
ORD100450,2023-02-03,2023-02-05,CUST6535,West,Pune,Ecom Express,Beauty,36527.68,2,On-Time
ORD100451,2023-08-11,2023-08-19,CUST7609,West,Mumbai,DTDC,Beauty,18282.92,8,Delayed
ORD100452,2023-01-10,2023-01-16,CUST7006,North,Delhi,DTDC,Electronics,29689.8,6,Delayed
ORD100453,2023-12-31,2024-01-03,CUST1785,East,Kolkata,DTDC,Home,38676.86,3,On-Time
ORD100454,2023-12-05,2023-12-12,CUST9966,North,Delhi,India Post,Electronics,21130.39,7,Delayed
ORD100455,2023-05-10,2023-05-12,CUST9524,South,Bangalore,DTDC,Electronics,15405.26,2,On-Time
ORD100456,2023-05-19,2023-05-22,CUST5631,East,Kolkata,DTDC,Electronics,25823.45,3,On-Time
ORD100457,2023-02-28,2023-03-02,CUST4304,West,Pune,India Post,Fashion,39008.97,2,On-Time
ORD100458,2023-07-03,2023-07-10,CUST8875,East,Bhubaneswar,India Post,Sports,25069.56,7,Delayed
ORD100459,2023-06-19,2023-06-20,CUST3443,North,Delhi,Delhivery,Electronics,41843.99,1,On-Time
ORD100460,2023-02-16,2023-02-20,CUST8483,West,Mumbai,Delhivery,Electronics,45286.58,4,On-Time
ORD100461,2023-06-01,2023-06-04,CUST6901,South,Bangalore,India Post,Fashion,43769.95,3,On-Time
ORD100462,2023-12-13,2023-12-19,CUST3793,South,Bangalore,India Post,Electronics,978.78,6,Delayed
ORD100463,2023-06-18,2023-06-24,CUST6615,South,Chennai,Ecom Express,Home,43984.54,6,Delayed
ORD100464,2023-04-04,2023-04-06,CUST8835,North,Lucknow,Ecom Express,Home,41867.56,2,On-Time
ORD100465,2023-08-04,2023-08-07,CUST2699,East,Kolkata,India Post,Electronics,49087.67,3,On-Time
ORD100466,2023-08-02,2023-08-09,CUST6875,West,Pune,Delhivery,Beauty,9472.4,7,Delayed
ORD100467,2023-11-10,2023-11-17,CUST1753,North,Delhi,Blue Dart,Beauty,6090.41,7,Delayed
ORD100468,2023-02-02,2023-02-04,CUST4669,South,Chennai,India Post,Sports,38492.67,2,On-Time
ORD100469,2023-12-09,2023-12-11,CUST7305,West,Mumbai,Blue Dart,Fashion,24355.52,2,On-Time
ORD100470,2023-03-18,2023-03-25,CUST9123,West,Mumbai,India Post,Fashion,25525.59,7,Delayed
ORD100471,2023-03-26,2023-04-01,CUST4648,North,Lucknow,DTDC,Home,48522.18,6,Delayed
ORD100472,2023-10-09,2023-10-10,CUST8341,East,Bhubaneswar,Ecom Express,Electronics,23225.18,1,On-Time
ORD100473,2023-02-15,2023-02-23,CUST7609,West,Pune,DTDC,Beauty,37389.33,8,Delayed
ORD100474,2023-07-31,2023-08-04,CUST9328,North,Delhi,Ecom Express,Sports,48176.98,4,On-Time
ORD100475,2023-10-15,2023-10-17,CUST8445,North,Lucknow,Ecom Express,Home,41352.89,2,On-Time
ORD100476,2023-06-19,2023-06-26,CUST4633,East,Bhubaneswar,Delhivery,Home,35937.72,7,Delayed
ORD100477,2023-01-02,2023-01-09,CUST3689,South,Chennai,Blue Dart,Home,35253.75,7,Delayed
ORD100478,2023-09-10,2023-09-21,CUST7437,North,Lucknow,India Post,Sports,10198.11,11,Delayed
ORD100479,2023-04-21,2023-04-28,CUST3018,South,Bangalore,Delhivery,Electronics,37978.89,7,Delayed
ORD100480,2023-08-19,2023-08-25,CUST8091,South,Bangalore,Ecom Express,Electronics,26753.04,6,Delayed
ORD100481,2023-10-27,2023-11-02,CUST7347,South,Bangalore,Delhivery,Fashion,36659.49,6,Delayed
ORD100482,2023-12-03,2023-12-04,CUST5067,East,Bhubaneswar,Blue Dart,Beauty,21223.9,1,On-Time
ORD100483,2023-05-21,2023-05-27,CUST9393,South,Chennai,Ecom Express,Beauty,40337.44,6,Delayed
ORD100484,2023-06-03,2023-06-09,CUST5760,West,Pune,Delhivery,Sports,31812.87,6,Delayed
ORD100485,2023-12-18,2023-12-19,CUST6281,South,Bangalore,Ecom Express,Fashion,25442.73,1,On-Time
ORD100486,2023-12-30,2024-01-01,CUST7839,North,Lucknow,Blue Dart,Sports,28746.59,2,On-Time
ORD100487,2023-12-12,2023-12-13,CUST1414,East,Bhubaneswar,Ecom Express,Beauty,40511.09,1,On-Time
ORD100488,2023-07-15,2023-07-19,CUST3399,North,Delhi,India Post,Fashion,49184.85,4,On-Time
ORD100489,2023-02-01,2023-02-05,CUST2679,East,Bhubaneswar,DTDC,Sports,2099.17,4,On-Time
ORD100490,2023-11-12,2023-11-14,CUST5712,West,Mumbai,Delhivery,Sports,19749.89,2,On-Time
ORD100491,2023-12-21,2023-12-29,CUST5117,East,Bhubaneswar,DTDC,Home,48308.74,8,Delayed
ORD100492,2023-04-14,2023-04-16,CUST4218,East,Bhubaneswar,Ecom Express,Home,37877.83,2,On-Time
ORD100493,2023-04-10,2023-04-16,CUST9418,South,Bangalore,Ecom Express,Electronics,9755.34,6,Delayed
ORD100494,2023-03-03,2023-03-07,CUST5178,South,Chennai,DTDC,Home,6938.29,4,On-Time
