Order_ID,Order_Date,Delivery_Date,Customer_ID,Region,City,Courier_Partner,Product_Category,Order_Value
ORD100283,2023-04-28,2023-05-07,CUST3503,West,Hyderabad,Delhivery,Beauty,30359.32
ORD100284,2023-07-09,2023-07-11,CUST2331,South,Delhi,Blue Dart,Fashion,11529.43
ORD100285,2023-03-09,2023-03-18,CUST9043,West,Kolkata,DTDC,Home,31034.84
ORD100286,2023-07-28,2023-08-02,CUST1645,South,Mumbai,DTDC,Electronics,18890.14
ORD100287,2023-02-13,2023-02-18,CUST8611,West,Bangalore,Blue Dart,Sports,42261.16
ORD100288,2023-05-31,2023-06-01,CUST1741,North,Hyderabad,India Post,Electronics,23135.86
ORD100289,2023-04-28,2023-05-06,CUST1873,South,Mumbai,Delhivery,Home,18846.42
ORD100290,2023-12-27,2024-01-03,CUST2539,North,Delhi,Ecom Express,Home,4501.37
ORD100291,2023-07-31,2023-08-07,CUST4480,South,Kolkata,India Post,Sports,36776.32
ORD100292,2023-12-20,2023-12-23,CUST2823,West,Hyderabad,DTDC,Home,9689.49
ORD100293,2023-02-04,2023-02-08,CUST2003,South,Mumbai,Ecom Express,Fashion,1987.3
ORD100294,2023-10-15,2023-10-20,CUST9497,North,Chennai,India Post,Beauty,10298.19
ORD100295,2023-10-04,2023-10-13,CUST5368,South,Mumbai,India Post,Sports,29211.85
ORD100296,2023-07-09,2023-07-13,CUST1883,East,Chennai,India Post,Electronics,20934.36
ORD100297,2023-12-13,2023-12-19,CUST3917,West,Delhi,India Post,Electronics,34502.33
ORD100298,2023-12-10,2023-12-16,CUST6714,South,Mumbai,Blue Dart,Home,2988.29
ORD100299,2023-12-23,2024-01-02,CUST7332,West,Kolkata,Delhivery,Sports,13555.6
ORD100300,2023-01-06,2023-01-15,CUST6384,North,Chennai,DTDC,Fashion,44122.61
ORD100301,2023-03-12,2023-03-18,CUST6495,South,Kolkata,Ecom Express,Home,25374.82
ORD100302,2023-09-17,2023-09-22,CUST2229,North,Chennai,Delhivery,Electronics,10133.42
ORD100303,2023-02-23,2023-02-26,CUST1618,South,Hyderabad,Delhivery,Home,39115.05
ORD100304,2023-05-06,2023-05-14,CUST8388,West,Bangalore,Ecom Express,Electronics,19914.25
ORD100305,2023-01-25,2023-02-01,CUST7541,East,Chennai,India Post,Home,22355.42
ORD100306,2023-05-10,2023-05-20,CUST6932,South,Bangalore,Blue Dart,Sports,7713.74
ORD100307,2023-05-13,2023-05-15,CUST2584,East,Mumbai,DTDC,Home,42703.51
ORD100308,2023-02-26,2023-03-01,CUST3775,North,Kolkata,DTDC,Home,46363.58
ORD100309,2023-11-25,2023-12-05,CUST7376,South,Mumbai,Delhivery,Home,13948.4
ORD100310,2023-12-27,2024-01-02,CUST3230,East,Delhi,Delhivery,Beauty,37758.41
ORD100311,2023-11-08,2023-11-14,CUST2300,North,Hyderabad,DTDC,Electronics,1118.61
ORD100312,2023-10-25,2023-10-30,CUST5909,South,Chennai,India Post,Fashion,28297.04
ORD100313,2023-10-27,2023-11-05,CUST5413,South,Delhi,Ecom Express,Sports,22077.1
ORD100314,2023-01-23,2023-01-29,CUST6038,North,Chennai,Blue Dart,Sports,44498.64
ORD100315,2023-06-05,2023-06-07,CUST3183,South,Kolkata,India Post,Beauty,49851.36
ORD100316,2023-01-23,2023-01-26,CUST3716,South,Delhi,Ecom Express,Sports,36562.61
ORD100317,2023-08-10,2023-08-15,CUST5059,West,Hyderabad,Ecom Express,Sports,11503.87
ORD100318,2023-03-14,2023-03-21,CUST4941,North,Delhi,Ecom Express,Sports,37287.02
ORD100319,2023-05-07,2023-05-16,CUST4589,North,Chennai,India Post,Fashion,17280.22
ORD100320,2023-09-11,2023-09-21,CUST3530,North,Chennai,Delhivery,Sports,11995.84
ORD100321,2023-04-21,2023-04-24,CUST7532,West,Bangalore,Delhivery,Fashion,47306.31
ORD100322,2023-01-27,2023-01-30,CUST7021,East,Hyderabad,DTDC,Sports,15533.24
ORD100323,2023-09-13,2023-09-23,CUST4604,South,Mumbai,India Post,Sports,41977.0
ORD100324,2023-07-02,2023-07-10,CUST9700,East,Bangalore,Delhivery,Sports,20836.88
ORD100325,2023-03-20,2023-03-23,CUST7910,South,Chennai,Delhivery,Fashion,47054.06
ORD100326,2023-12-31,2024-01-07,CUST4826,South,Bangalore,India Post,Electronics,15078.84
ORD100327,2023-01-31,2023-02-04,CUST9499,West,Hyderabad,Blue Dart,Sports,22583.95
ORD100328,2023-02-06,2023-02-12,CUST4904,North,Chennai,Ecom Express,Fashion,20303.82
ORD100329,2023-07-21,2023-07-22,CUST2410,South,Delhi,DTDC,Fashion,29101.13
ORD100330,2023-03-16,2023-03-26,CUST1034,South,Bangalore,Blue Dart,Electronics,31204.71
ORD100331,2023-09-14,2023-09-15,CUST6496,East,Delhi,Delhivery,Beauty,22588.94
ORD100332,2023-09-27,2023-09-30,CUST2979,North,Bangalore,Delhivery,Fashion,22839.95
ORD100333,2023-11-22,2023-11-30,CUST6974,North,Bangalore,DTDC,Sports,1650.67
ORD100334,2023-02-28,2023-03-09,CUST8674,North,Bangalore,DTDC,Beauty,48204.81
ORD100335,2023-06-21,2023-06-30,CUST9758,South,Mumbai,India Post,Fashion,8077.05
ORD100336,2023-05-18,2023-05-27,CUST5812,South,Mumbai,Ecom Express,Home,47218.36
ORD100337,2023-12-30,2024-01-04,CUST3251,West,Chennai,Delhivery,Fashion,24401.21
ORD100338,2023-08-07,2023-08-14,CUST1146,West,Hyderabad,Blue Dart,Beauty,19642.36
ORD100339,2023-12-28,2023-12-29,CUST3986,West,Bangalore,Ecom Express,Home,32583.25
ORD100340,2023-08-29,2023-09-07,CUST6819,West,Mumbai,Delhivery,Sports,6258.86
ORD100341,2023-07-24,2023-07-26,CUST7105,South,Chennai,Delhivery,Sports,39532.36
ORD100342,2023-09-16,2023-09-22,CUST2258,East,Mumbai,DTDC,Sports,35878.81
ORD100343,2023-02-04,2023-02-07,CUST3578,South,Bangalore,Ecom Express,Sports,20215.42
ORD100344,2023-01-10,2023-01-13,CUST9411,East,Delhi,Delhivery,Beauty,17673.3
ORD100345,2023-11-15,2023-11-23,CUST7510,East,Chennai,India Post,Home,20606.75
ORD100346,2023-08-23,2023-08-26,CUST9220,South,Delhi,DTDC,Electronics,49344.98
ORD100347,2023-09-06,2023-09-16,CUST4846,South,Delhi,India Post,Electronics,5031.19
ORD100348,2023-09-24,2023-09-27,CUST4601,South,Bangalore,DTDC,Electronics,39392.76
ORD100349,2023-02-02,2023-02-05,CUST4581,North,Mumbai,Delhivery,Home,48812.01
ORD100350,2023-12-10,2023-12-16,CUST6417,South,Kolkata,DTDC,Home,2454.88
ORD100351,2023-10-13,2023-10-18,CUST4980,West,Hyderabad,India Post,Sports,40476.68
ORD100352,2023-09-15,2023-09-25,CUST5062,South,Hyderabad,Blue Dart,Electronics,8680.24
ORD100353,2023-11-18,2023-11-27,CUST7306,East,Delhi,India Post,Fashion,39946.87
ORD100354,2023-11-14,2023-11-23,CUST6318,North,Bangalore,DTDC,Sports,45440.08
ORD100355,2023-03-15,2023-03-22,CUST7863,South,Bangalore,Delhivery,Fashion,9731.57
ORD100356,2023-07-16,2023-07-25,CUST2941,West,Hyderabad,DTDC,Sports,49665.85
ORD100357,2023-09-26,2023-10-06,CUST5754,East,Chennai,DTDC,Beauty,49271.26
ORD100358,2023-09-02,2023-09-11,CUST6744,South,Hyderabad,Blue Dart,Home,13272.71
ORD100359,2023-12-06,2023-12-08,CUST8460,West,Chennai,India Post,Home,49003.93
ORD100360,2023-07-16,2023-07-26,CUST2112,East,Delhi,DTDC,Home,46541.8
ORD100361,2023-06-07,2023-06-17,CUST9020,North,Delhi,DTDC,Beauty,3750.11
ORD100362,2023-10-09,2023-10-18,CUST7348,North,Mumbai,India Post,Home,46134.49
ORD100363,2023-09-19,2023-09-22,CUST5927,West,Chennai,Blue Dart,Sports,20516.73
ORD100364,2023-05-23,2023-05-26,CUST3526,South,Delhi,Blue Dart,Beauty,28588.11
ORD100365,2023-03-13,2023-03-21,CUST3117,West,Bangalore,Blue Dart,Beauty,16226.44
ORD100366,2023-10-31,2023-11-05,CUST3216,North,Chennai,Delhivery,Sports,21174.51
ORD100367,2023-12-02,2023-12-05,CUST1468,East,Chennai,Blue Dart,Electronics,2443.37
ORD100368,2023-03-14,2023-03-17,CUST5037,North,Delhi,Blue Dart,Beauty,3290.65
ORD100369,2023-12-22,2024-01-01,CUST2456,West,Chennai,Delhivery,Beauty,11827.62
ORD100370,2023-05-22,2023-05-29,CUST3849,West,Chennai,Blue Dart,Sports,2333.19
ORD100371,2023-07-06,2023-07-10,CUST1110,West,Kolkata,Delhivery,Electronics,23781.15
ORD100372,2023-02-23,2023-03-01,CUST7410,West,Hyderabad,India Post,Electronics,33206.78
ORD100373,2023-04-30,2023-05-07,CUST9655,South,Hyderabad,India Post,Sports,17597.65
ORD100374,2023-06-15,2023-06-21,CUST3628,North,Hyderabad,Ecom Express,Home,42318.3
ORD100375,2023-02-21,2023-02-26,CUST1816,North,Hyderabad,DTDC,Beauty,7805.07
ORD100376,2023-01-06,2023-01-13,CUST6663,West,Chennai,Delhivery,Home,36919.95
ORD100377,2023-10-10,2023-10-11,CUST5182,South,Hyderabad,Ecom Express,Sports,14112.0
ORD100378,2023-07-13,2023-07-23,CUST3220,East,Mumbai,Delhivery,Fashion,13469.25
ORD100379,2023-03-13,2023-03-16,CUST2266,North,Mumbai,Ecom Express,Home,11830.78
ORD100380,2023-11-12,2023-11-20,CUST2263,East,Bangalore,India Post,Fashion,33396.34
ORD100381,2023-12-24,2023-12-25,CUST4833,West,Kolkata,DTDC,Sports,765.75
ORD100382,2023-01-17,2023-01-26,CUST6640,West,Kolkata,Blue Dart,Sports,43524.32
ORD100383,2023-03-01,2023-03-07,CUST4272,North,Kolkata,Ecom Express,Home,22131.28
ORD100384,2023-08-17,2023-08-25,CUST4870,East,Bangalore,India Post,Sports,44857.81
ORD100385,2023-10-07,2023-10-14,CUST6178,North,Hyderabad,Blue Dart,Sports,24297.6
ORD100386,2023-11-08,2023-11-12,CUST9608,North,Mumbai,India Post,Beauty,33463.95
ORD100387,2023-04-25,2023-04-30,CUST6329,South,Mumbai,Ecom Express,Home,22407.98
ORD100388,2023-10-13,2023-10-15,CUST9474,North,Bangalore,DTDC,Fashion,22616.53
ORD100389,2023-02-04,2023-02-07,CUST6758,West,Kolkata,Ecom Express,Home,48126.22
ORD100390,2023-11-14,2023-11-17,CUST2746,East,Delhi,India Post,Fashion,29095.23
ORD100391,2023-09-20,2023-09-30,CUST4884,West,Kolkata,India Post,Fashion,39342.69
ORD100392,2023-05-02,2023-05-04,CUST8642,West,Mumbai,India Post,Home,16259.72
ORD100393,2023-01-17,2023-01-19,CUST6131,South,Kolkata,India Post,Sports,47675.91
ORD100394,2023-02-20,2023-02-23,CUST2569,East,Hyderabad,India Post,Beauty,15192.72
ORD100395,2023-01-08,2023-01-17,CUST3732,South,Kolkata,India Post,Sports,7713.3
ORD100396,2023-01-08,2023-01-13,CUST1600,North,Delhi,Ecom Express,Beauty,15481.95
ORD100397,2023-07-11,2023-07-15,CUST8843,South,Hyderabad,India Post,Fashion,25051.82
ORD100398,2023-01-10,2023-01-16,CUST3011,South,Chennai,Ecom Express,Home,3358.88
ORD100399,2023-04-18,2023-04-20,CUST6913,East,Chennai,Delhivery,Home,18145.02
ORD100400,2023-02-23,2023-03-03,CUST7062,East,Bangalore,Blue Dart,Beauty,24960.1
ORD100401,2023-07-14,2023-07-21,CUST8154,West,Mumbai,Ecom Express,Sports,4132.88
ORD100402,2023-04-27,2023-05-04,CUST4600,North,Chennai,DTDC,Electronics,35409.92
ORD100403,2023-05-22,2023-05-24,CUST5691,South,Kolkata,Ecom Express,Sports,4195.27
ORD100404,2023-12-12,2023-12-21,CUST4772,West,Delhi,DTDC,Fashion,36954.51
ORD100405,2023-09-18,2023-09-28,CUST1461,East,Bangalore,Ecom Express,Electronics,38701.15
ORD100406,2023-07-15,2023-07-20,CUST8909,North,Bangalore,Ecom Express,Beauty,27559.92
ORD100407,2023-02-17,2023-02-19,CUST7464,East,Delhi,Blue Dart,Beauty,9521.55
ORD100408,2023-12-17,2023-12-22,CUST7366,North,Delhi,Delhivery,Fashion,15355.69
ORD100409,2023-05-06,2023-05-07,CUST7614,East,Delhi,Delhivery,Sports,30114.67
ORD100410,2023-05-02,2023-05-06,CUST6214,East,Kolkata,Delhivery,Beauty,846.51
ORD100411,2023-05-06,2023-05-10,CUST7260,North,Kolkata,Delhivery,Fashion,42609.36
ORD100412,2023-06-29,2023-07-06,CUST1179,West,Kolkata,Blue Dart,Sports,31758.88
ORD100413,2023-08-02,2023-08-07,CUST2989,South,Chennai,Delhivery,Beauty,28650.54
ORD100414,2023-12-05,2023-12-13,CUST6186,North,Mumbai,DTDC,Sports,17943.45
ORD100415,2023-03-15,2023-03-18,CUST7893,East,Chennai,Ecom Express,Home,7255.95
ORD100416,2023-04-15,2023-04-18,CUST7189,East,Delhi,India Post,Beauty,43051.7
ORD100417,2023-05-23,2023-05-25,CUST3949,South,Kolkata,Blue Dart,Fashion,47221.48
ORD100418,2023-08-29,2023-09-01,CUST1093,East,Kolkata,Delhivery,Sports,48912.15
ORD100419,2023-01-31,2023-02-02,CUST5600,East,Bangalore,India Post,Sports,29812.63
ORD100420,2023-09-02,2023-09-11,CUST7155,North,Mumbai,Blue Dart,Beauty,36229.31
ORD100421,2023-04-18,2023-04-26,CUST5146,North,Kolkata,DTDC,Electronics,31623.57
ORD100422,2023-08-24,2023-09-02,CUST5816,South,Hyderabad,DTDC,Electronics,25442.65
ORD100423,2023-08-16,2023-08-26,CUST4471,East,Chennai,India Post,Electronics,1555.51
ORD100424,2023-10-05,2023-10-11,CUST9967,North,Kolkata,Blue Dart,Beauty,6048.95
ORD100425,2023-12-26,2023-12-31,CUST3161,East,Delhi,Delhivery,Electronics,29404.17
ORD100426,2023-01-01,2023-01-09,CUST7552,East,Kolkata,Delhivery,Electronics,7806.15
ORD100427,2023-02-22,2023-03-01,CUST1143,West,Mumbai,Delhivery,Fashion,20754.02
ORD100428,2023-07-16,2023-07-23,CUST5562,South,Hyderabad,Blue Dart,Electronics,9569.94
ORD100429,2023-04-20,2023-04-28,CUST2672,North,Chennai,Blue Dart,Beauty,34430.37
ORD100430,2023-02-11,2023-02-19,CUST1224,East,Hyderabad,Ecom Express,Beauty,48541.51
ORD100431,2023-06-22,2023-06-28,CUST3488,South,Hyderabad,Delhivery,Electronics,45597.64
ORD100432,2023-08-14,2023-08-24,CUST3843,West,Kolkata,DTDC,Fashion,4002.37
ORD100433,2023-02-12,2023-02-15,CUST2121,North,Hyderabad,DTDC,Home,27372.65
ORD100434,2023-08-08,2023-08-11,CUST6502,South,Mumbai,Blue Dart,Home,15599.28
ORD100435,2023-12-10,2023-12-20,CUST7137,South,Delhi,India Post,Home,9476.19
ORD100436,2023-03-16,2023-03-26,CUST1229,West,Chennai,DTDC,Sports,17064.86
ORD100437,2023-01-21,2023-01-28,CUST2871,North,Bangalore,Ecom Express,Home,22602.72
ORD100438,2023-11-27,2023-12-04,CUST9701,North,Kolkata,Blue Dart,Electronics,30943.26
ORD100439,2023-07-05,2023-07-15,CUST1830,North,Chennai,Ecom Express,Electronics,46273.79
ORD100440,2023-09-24,2023-09-30,CUST4183,West,Bangalore,Delhivery,Sports,44256.43
ORD100441,2023-05-21,2023-05-23,CUST7321,North,Delhi,Ecom Express,Electronics,38247.23
ORD100442,2023-01-08,2023-01-09,CUST3364,East,Delhi,DTDC,Fashion,15539.95
ORD100443,2023-03-29,2023-04-01,CUST3134,South,Bangalore,Delhivery,Electronics,32271.18
ORD100444,2023-07-29,2023-07-30,CUST8331,East,Chennai,Blue Dart,Fashion,2375.91
ORD100445,2023-11-09,2023-11-18,CUST3771,South,Kolkata,DTDC,Sports,5618.51
ORD100446,2023-11-05,2023-11-07,CUST6855,North,Kolkata,DTDC,Beauty,1200.62
ORD100447,2023-08-25,2023-09-04,CUST5933,West,Delhi,Blue Dart,Beauty,9329.3
ORD100448,2023-09-29,2023-10-08,CUST3200,West,Delhi,Ecom Express,Electronics,25067.7
ORD100449,2023-11-09,2023-11-17,CUST7080,West,Delhi,Ecom Express,Sports,11528.36
ORD100450,2023-06-12,2023-06-13,CUST1963,West,Chennai,India Post,Sports,6462.86
ORD100451,2023-06-28,2023-07-08,CUST2241,East,Bangalore,India Post,Home,17227.53
ORD100452,2023-09-03,2023-09-09,CUST6787,South,Mumbai,Ecom Express,Home,2355.59
ORD100453,2023-03-17,2023-03-26,CUST2341,North,Chennai,Blue Dart,Electronics,297.0
ORD100454,2023-04-06,2023-04-10,CUST2534,West,Mumbai,DTDC,Home,11587.31
ORD100455,2023-05-09,2023-05-11,CUST5791,West,Kolkata,DTDC,Home,10111.97
ORD100456,2023-12-26,2023-12-29,CUST5580,South,Delhi,Delhivery,Home,9483.44
ORD100457,2023-11-18,2023-11-27,CUST3348,East,Kolkata,Ecom Express,Home,6180.64
ORD100458,2023-08-30,2023-09-09,CUST9450,North,Kolkata,India Post,Home,20875.57
ORD100459,2023-05-17,2023-05-19,CUST1892,West,Delhi,DTDC,Electronics,40493.64
ORD100460,2023-07-16,2023-07-22,CUST4827,West,Bangalore,Blue Dart,Electronics,5041.37
ORD100461,2023-06-22,2023-06-27,CUST1955,West,Bangalore,Blue Dart,Sports,38543.7
ORD100462,2023-01-15,2023-01-16,CUST7136,West,Chennai,DTDC,Sports,8085.87
ORD100463,2023-08-07,2023-08-17,CUST3126,East,Hyderabad,Blue Dart,Electronics,6349.82
ORD100464,2023-12-17,2023-12-18,CUST8213,West,Bangalore,Ecom Express,Fashion,28722.96
ORD100465,2023-07-15,2023-07-16,CUST8496,East,Hyderabad,India Post,Sports,36228.47
ORD100466,2023-07-31,2023-08-01,CUST3570,North,Delhi,Delhivery,Home,6033.67
ORD100467,2023-03-12,2023-03-15,CUST2395,East,Delhi,Ecom Express,Home,14325.85
ORD100468,2023-07-29,2023-08-08,CUST6238,West,Bangalore,Ecom Express,Electronics,26961.31
ORD100469,2023-11-05,2023-11-09,CUST9137,North,Bangalore,Blue Dart,Electronics,5345.33
ORD100470,2023-10-24,2023-10-30,CUST9243,South,Chennai,India Post,Fashion,21485.61
ORD100471,2023-03-13,2023-03-14,CUST5428,North,Bangalore,Delhivery,Beauty,12394.68
ORD100472,2023-11-14,2023-11-23,CUST3100,South,Bangalore,DTDC,Electronics,18209.28
ORD100473,2023-12-10,2023-12-15,CUST7178,East,Delhi,Blue Dart,Sports,35203.4
ORD100474,2023-08-26,2023-08-30,CUST1342,West,Hyderabad,Ecom Express,Electronics,30423.25
ORD100475,2023-02-15,2023-02-16,CUST8487,West,Chennai,DTDC,Sports,6772.04
ORD100476,2023-02-06,2023-02-13,CUST3900,South,Delhi,Ecom Express,Fashion,12723.76
ORD100477,2023-04-29,2023-05-04,CUST7478,East,Chennai,Ecom Express,Electronics,24279.99
ORD100478,2023-11-17,2023-11-24,CUST1348,South,Bangalore,Delhivery,Electronics,26885.59
ORD100479,2023-03-18,2023-03-27,CUST2632,North,Kolkata,Delhivery,Electronics,30304.87
ORD100480,2023-03-29,2023-04-05,CUST5972,West,Bangalore,DTDC,Home,14876.96
ORD100481,2023-11-26,2023-12-04,CUST2316,West,Bangalore,Ecom Express,Beauty,10251.93
ORD100482,2023-01-10,2023-01-20,CUST8298,West,Delhi,DTDC,Home,49185.18
ORD100483,2023-05-15,2023-05-20,CUST3000,West,Mumbai,Blue Dart,Sports,18667.86
ORD100484,2023-02-09,2023-02-10,CUST1267,South,Hyderabad,Ecom Express,Home,38846.69
ORD100485,2023-06-19,2023-06-28,CUST8700,South,Hyderabad,Ecom Express,Beauty,8437.71
ORD100486,2023-08-12,2023-08-22,CUST1471,North,Hyderabad,India Post,Beauty,145.12
ORD100487,2023-12-05,2023-12-06,CUST2042,North,Chennai,India Post,Sports,29953.31
ORD100488,2023-07-28,2023-08-02,CUST8803,South,Bangalore,Blue Dart,Electronics,43024.72
ORD100489,2023-10-14,2023-10-24,CUST6637,West,Kolkata,DTDC,Sports,31767.86
ORD100490,2023-07-17,2023-07-24,CUST2355,South,Chennai,India Post,Sports,39672.19
ORD100491,2023-03-15,2023-03-17,CUST2615,South,Delhi,India Post,Fashion,13853.54
ORD100492,2023-05-17,2023-05-20,CUST9736,North,Kolkata,India Post,Sports,44471.45
ORD100493,2023-12-17,2023-12-19,CUST8379,East,Hyderabad,Ecom Express,Home,26527.98
ORD100494,2023-12-21,2023-12-24,CUST2995,South,Hyderabad,Delhivery,Home,34943.95
ORD100495,2023-08-09,2023-08-15,CUST2341,South,Mumbai,Delhivery,Electronics,18315.55
ORD100496,2023-01-15,2023-01-19,CUST9857,West,Delhi,Blue Dart,Electronics,46764.42
ORD100497,2023-01-17,2023-01-27,CUST4218,West,Hyderabad,DTDC,Beauty,49468.06
ORD100498,2023-06-17,2023-06-25,CUST1867,South,Kolkata,Ecom Express,Electronics,25294.01
ORD100499,2023-01-29,2023-01-30,CUST9863,East,Bangalore,Blue Dart,Home,14586.54
ORD100500,2023-06-28,2023-07-07,CUST6558,South,Kolkata,Delhivery,Electronics,45670.1
ORD100501,2023-05-10,2023-05-20,CUST3448,West,Delhi,Ecom Express,Sports,48481.26
ORD100502,2023-06-05,2023-06-07,CUST7451,South,Bangalore,Delhivery,Fashion,40954.27
ORD100503,2023-08-21,2023-08-26,CUST4897,South,Hyderabad,Ecom Express,Beauty,4783.98
ORD100504,2023-11-09,2023-11-11,CUST7092,South,Mumbai,DTDC,Beauty,6392.09
ORD100505,2023-02-01,2023-02-05,CUST3243,West,Delhi,Ecom Express,Fashion,46359.89
ORD100506,2023-08-19,2023-08-29,CUST2655,East,Bangalore,Delhivery,Home,10842.49
ORD100507,2023-03-27,2023-04-05,CUST5400,East,Kolkata,India Post,Sports,34091.37
ORD100508,2023-02-09,2023-02-19,CUST5091,East,Kolkata,Delhivery,Beauty,32599.31
ORD100509,2023-12-05,2023-12-10,CUST2346,South,Delhi,DTDC,Fashion,45171.76
ORD100510,2023-09-28,2023-10-06,CUST1710,East,Bangalore,Delhivery,Sports,36366.35
ORD100511,2024-01-01,2024-01-02,CUST8586,East,Bangalore,Delhivery,Home,29869.21
ORD100512,2023-04-09,2023-04-13,CUST7377,South,Chennai,Delhivery,Home,46231.38
ORD100513,2023-11-29,2023-12-08,CUST1191,West,Chennai,Ecom Express,Electronics,32864.12
ORD100514,2023-03-02,2023-03-11,CUST2283,North,Mumbai,Blue Dart,Fashion,34316.99
ORD100515,2023-08-24,2023-08-31,CUST5169,North,Delhi,Delhivery,Home,4335.37
ORD100516,2023-02-25,2023-03-02,CUST6197,North,Kolkata,Ecom Express,Fashion,19778.9
ORD100517,2023-10-28,2023-10-31,CUST4977,North,Hyderabad,Ecom Express,Home,1454.69
ORD100518,2023-11-23,2023-11-26,CUST9784,North,Kolkata,DTDC,Sports,32114.49
ORD100519,2023-11-23,2023-11-25,CUST2127,South,Hyderabad,Ecom Express,Home,38692.47
ORD100520,2023-12-12,2023-12-14,CUST8832,East,Chennai,Delhivery,Sports,25385.21
ORD100521,2023-05-15,2023-05-18,CUST6595,West,Hyderabad,Delhivery,Sports,3638.07
ORD100522,2023-08-19,2023-08-23,CUST3438,West,Bangalore,India Post,Sports,22219.98
ORD100523,2023-11-02,2023-11-07,CUST2230,West,Kolkata,Ecom Express,Home,10289.75
ORD100524,2023-08-26,2023-09-05,CUST3584,South,Kolkata,Blue Dart,Beauty,46859.67
ORD100525,2023-12-22,2023-12-25,CUST8854,East,Kolkata,Blue Dart,Sports,29078.52
ORD100526,2023-10-27,2023-10-30,CUST9046,East,Hyderabad,Delhivery,Sports,36139.28
ORD100527,2023-11-18,2023-11-24,CUST9102,East,Mumbai,Blue Dart,Beauty,12700.65
ORD100528,2023-10-24,2023-11-03,CUST5804,North,Bangalore,India Post,Home,31764.71
ORD100529,2023-09-05,2023-09-15,CUST1844,East,Kolkata,DTDC,Sports,32721.63
ORD100530,2023-05-05,2023-05-07,CUST4966,North,Hyderabad,Delhivery,Home,29705.16
ORD100531,2023-10-28,2023-11-06,CUST5751,West,Kolkata,Blue Dart,Electronics,39572.06
ORD100532,2023-07-04,2023-07-11,CUST6586,South,Chennai,Ecom Express,Fashion,36037.66
ORD100533,2023-10-04,2023-10-12,CUST1815,South,Chennai,DTDC,Home,46667.13
ORD100534,2023-01-31,2023-02-03,CUST9208,South,Hyderabad,Ecom Express,Electronics,40923.89
ORD100535,2023-06-08,2023-06-10,CUST4889,West,Bangalore,DTDC,Home,7678.11
ORD100536,2023-06-04,2023-06-07,CUST9807,North,Kolkata,Blue Dart,Electronics,2057.56
ORD100537,2023-03-11,2023-03-17,CUST7252,South,Chennai,Delhivery,Beauty,21244.88
ORD100538,2023-10-23,2023-10-27,CUST1645,South,Mumbai,India Post,Beauty,4528.25
ORD100539,2023-01-21,2023-01-27,CUST3332,East,Delhi,DTDC,Electronics,16547.47
ORD100540,2023-12-19,2023-12-24,CUST1758,East,Mumbai,Blue Dart,Sports,5508.8
ORD100541,2023-05-04,2023-05-10,CUST6838,East,Hyderabad,DTDC,Home,29812.83
ORD100542,2023-09-16,2023-09-19,CUST3495,North,Hyderabad,Ecom Express,Electronics,6280.36
ORD100543,2023-11-11,2023-11-19,CUST9951,North,Hyderabad,DTDC,Sports,30954.93
ORD100544,2023-11-20,2023-11-25,CUST2371,South,Mumbai,Ecom Express,Fashion,38507.88
ORD100545,2023-06-06,2023-06-13,CUST2398,South,Chennai,Ecom Express,Home,1109.04
ORD100546,2023-07-08,2023-07-18,CUST6748,West,Chennai,India Post,Beauty,19654.64
ORD100547,2023-07-21,2023-07-24,CUST1206,West,Bangalore,Delhivery,Electronics,6322.27
ORD100548,2023-01-14,2023-01-17,CUST5138,North,Kolkata,Delhivery,Home,33003.38
ORD100549,2023-01-25,2023-02-02,CUST3965,South,Delhi,Blue Dart,Fashion,40735.99
ORD100550,2023-06-27,2023-07-02,CUST8022,East,Mumbai,Blue Dart,Electronics,45775.27
ORD100551,2023-04-10,2023-04-20,CUST4316,West,Chennai,Ecom Express,Fashion,16221.72
ORD100552,2023-11-18,2023-11-26,CUST6050,South,Hyderabad,Blue Dart,Beauty,9605.94
ORD100553,2023-05-31,2023-06-01,CUST7213,North,Chennai,Blue Dart,Home,7336.91
